gwp_batt_li,gwp_bev_batt,gwp_phev_batt,gwp_phs,gwp_ts_dec_direct_elec,gwp_ts_dec_hp_elec,gwp_ts_dec_thhp_gas,gwp_ts_dec_cogen_gas,gwp_ts_dec_cogen_oil,gwp_ts_dec_advcogen_gas,gwp_ts_dec_advcogen_h2,gwp_ts_dec_boiler_gas,gwp_ts_dec_boiler_wood,gwp_ts_dec_boiler_oil,gwp_ts_dhn_daily,gwp_ts_dhn_seasonal,gwp_ts_high_temp,gwp_gas_storage,gwp_h2_storage,gwp_diesel_storage,gwp_gasoline_storage,gwp_lfo_storage,gwp_ammonia_storage,gwp_methanol_storage,gwp_co2_storage,gwp_op
                80.977014,               106.837951,                38.659054,                 8.490821,                 7.572049,                 7.070000,                 7.785191,                 1.633128,                 9.433991,                 7.192714,                 5.469565,                 7.062410,                 3.771242,                 2.681476,                43.152846,                 1.464884,                 9.156008,                 3.685170,                16.530225,                 0.008112,                 0.004606,                 0.005559,                 0.008041,                 0.009790,                 0.006167,               967.570234
               103.964514,                37.875451,                76.534054,                 5.367071,                 9.679549,                 4.962500,                 5.677691,                 7.955628,                 3.111491,                 9.300214,                 7.577065,                 9.169910,                 5.878742,                 4.788976,                29.202846,                 1.133384,                 6.947258,                 5.830170,                12.817725,                 0.001700,                 0.002469,                 0.007697,                 0.005904,                 0.003378,                 0.004292,               951.505538
                57.989514,                83.850451,               152.284054,                11.614571,                 5.464549,                 9.177500,                 1.462691,                 3.740628,                 7.326491,                 5.085214,                 3.362065,                 4.954910,                 1.663742,                 9.003976,                57.102846,                 0.470384,                 2.529758,                 1.540170,                 5.392725,                 0.005975,                 0.006744,                 0.003422,                 0.001629,                 0.007653,                 0.008042,               951.524109
                46.495764,                26.381701,                57.596554,                 3.805196,                 8.625799,                 8.123750,                 4.623941,                 2.686878,                 4.165241,                 8.246464,                 6.523315,                 6.008660,                 9.039992,                 7.950226,                50.127846,                 0.636134,                10.260383,                 6.902670,                 3.536475,                 0.007043,                 0.003538,                 0.004491,                 0.009110,                 0.006584,                 0.001480,               935.142785
                92.470764,                72.356701,               133.346554,                10.052696,                 4.410799,                 3.908750,                 8.838941,                 6.901878,                 8.380241,                 4.031464,                 2.308315,                 1.793660,                 4.824992,                 3.735226,                22.227846,                 1.299134,                 5.842883,                 2.612670,                10.961475,                 0.002768,                 0.007813,                 0.008766,                 0.004835,                 0.002309,                 0.005230,               948.037348
                69.483264,                49.369201,               171.221554,                 6.928946,                 2.303299,                 6.016250,                 6.731441,                 4.794378,                 2.057741,                 1.923964,                 8.630815,                 3.901160,                 6.932492,                 1.627726,                64.077846,                 0.967634,                 3.634133,                 9.047670,                14.673975,                 0.009181,                 0.009950,                 0.002353,                 0.002698,                 0.008722,                 0.003355,               958.674811
                23.508264,                95.344201,                95.471554,                13.176446,                 6.518299,                 1.801250,                 2.516441,                 9.009378,                 6.272741,                 6.138964,                 4.415815,                 8.116160,                 2.717492,                 5.842726,                36.177846,                 0.304634,                 8.051633,                 4.757670,                 7.248975,                 0.004906,                 0.005675,                 0.006628,                 0.006973,                 0.004447,                 0.007105,               923.473235
                26.381701,                46.495764,                43.393429,                12.785977,                 8.889236,                 3.645312,                 8.575504,                 7.165316,                 6.009304,                 4.294902,                 2.571753,                 2.583973,                 6.142180,                 3.471788,                58.846596,                 0.594696,                 5.566790,                 4.489545,                 5.856787,                 0.008914,                 0.005408,                 0.004223,                 0.004034,                 0.003645,                 0.003121,               935.396131
                72.356701,                92.470764,               119.143429,                 6.538477,                 4.674236,                 7.860312,                 4.360504,                 2.950316,                 1.794304,                 8.509902,                 6.786753,                 6.798973,                 1.927180,                 7.686788,                30.946596,                 1.257696,                 9.984290,                 8.779545,                13.281787,                 0.004639,                 0.009683,                 0.008498,                 0.008309,                 0.007920,                 0.006871,               964.249824
                95.344201,                23.508264,               157.018429,                 9.662227,                 2.566736,                 1.537812,                 2.253004,                 9.272816,                 8.116804,                 6.402402,                 4.679253,                 8.906473,                 8.249680,                 9.794288,                44.896596,                 0.926196,                 7.775540,                 2.344545,                16.994287,                 0.006776,                 0.007545,                 0.002086,                 0.006171,                 0.001508,                 0.004996,               934.377267
                49.369201,                69.483264,                81.268429,                 3.414727,                 6.781736,                 5.752812,                 6.468004,                 5.057816,                 3.901804,                 2.187402,                 8.894253,                 4.691473,                 4.034680,                 5.579288,                16.996596,                 0.263196,                 3.358040,                 6.634545,                 9.569287,                 0.002501,                 0.003270,                 0.006361,                 0.001896,                 0.005783,                 0.008746,               942.146617
                60.862951,                35.002014,               138.080929,                14.347852,                 1.512986,                 6.806562,                 9.629254,                 1.896566,                 7.063054,                 7.456152,                 3.625503,                 5.745223,                 7.195930,                 4.525538,                23.971596,                 0.760446,                 8.879915,                 3.417045,                 7.713037,                 0.001432,                 0.006477,                 0.009567,                 0.009377,                 0.006851,                 0.002183,               958.264184
               106.837951,                80.977014,                62.330929,                 8.100352,                 5.727986,                 2.591562,                 5.414254,                 6.111566,                 2.848054,                 3.241152,                 7.840503,                 1.530223,                 2.980930,                 8.740538,                51.871596,                 1.423446,                 4.462415,                 7.707045,                15.138037,                 0.005707,                 0.002202,                 0.005292,                 0.005102,                 0.002576,                 0.005933,               943.006228
                83.850451,                57.989514,               100.205929,                11.224102,                 7.835486,                 8.914062,                 3.306754,                 4.004066,                 9.170554,                 5.348652,                 1.518003,                 3.637723,                 9.303430,                 6.633038,                10.021596,                 1.091946,                 2.253665,                 5.562045,                11.425537,                 0.003570,                 0.004339,                 0.007430,                 0.002965,                 0.008989,                 0.004058,               966.117950
                37.875451,               103.964514,               175.955929,                 4.976602,                 3.620486,                 4.699062,                 7.521754,                 8.219066,                 4.955554,                 9.563652,                 5.733003,                 7.852723,                 5.088430,                 2.418038,                37.921596,                 0.428946,                 6.671165,                 9.852045,                 4.000537,                 0.007845,                 0.008614,                 0.003155,                 0.007240,                 0.004714,                 0.007808,               924.634339
                32.128576,                17.761389,                71.799679,                 7.319414,                 5.201111,                 5.225937,                 8.048629,                 4.530941,                 7.589929,                 3.768027,                 6.259878,                 9.433348,                 2.454055,                 6.106163,                55.359096,                 1.506321,                 3.910227,                 3.953295,                 4.928662,                 0.003035,                 0.005942,                 0.001551,                 0.004568,                 0.002042,                 0.003589,               943.156362
                78.103576,                63.736389,               147.549679,                13.566914,                 9.416111,                 9.440937,                 3.833629,                 8.745941,                 3.374929,                 7.983027,                 2.044878,                 5.218348,                 6.669055,                 1.891163,                27.459096,                 0.843321,                 8.327727,                 8.243295,                12.353662,                 0.007310,                 0.001667,                 0.005826,                 0.008843,                 0.006317,                 0.007339,               967.988609
               101.091076,                40.748889,               109.674679,                 4.195664,                 7.308611,                 3.118437,                 1.726129,                 2.423441,                 9.697429,                 5.875527,                 8.367378,                 3.110848,                 4.561555,                 3.998663,                41.409096,                 0.511821,                 6.118977,                 1.808295,                16.066162,                 0.005173,                 0.003805,                 0.003689,                 0.006706,                 0.004179,                 0.001714,               936.575969
                55.116076,                86.723889,                33.924679,                10.443164,                 3.093611,                 7.333437,                 5.941129,                 6.638441,                 5.482429,                 1.660527,                 4.152378,                 7.325848,                 8.776555,                 8.213663,                13.509096,                 1.174821,                 1.701477,                 6.098295,                 8.641162,                 0.009448,                 0.008080,                 0.007964,                 0.002431,                 0.008454,                 0.005464,               960.567067
                43.622326,                52.242639,               166.487179,                 5.757539,                 6.254861,                 6.279687,                 9.102379,                 9.799691,                 6.536179,                 6.929277,                 9.421128,                 4.164598,                 3.507805,                 9.267413,                34.434096,                 1.340571,                 9.432102,                 2.880795,                 6.784912,                 0.008379,                 0.004873,                 0.006895,                 0.009912,                 0.009523,                 0.004527,               951.461213
                89.597326,                98.217639,                90.737179,                12.005039,                 2.039861,                 2.064687,                 4.887379,                 5.584691,                 2.321179,                 2.714277,                 5.206128,                 8.379598,                 7.722805,                 5.052413,                62.334096,                 0.677571,                 5.014602,                 7.170795,                14.209912,                 0.004104,                 0.009148,                 0.002620,                 0.005637,                 0.005248,                 0.008277,               936.910904
                66.609826,                29.255139,                52.862179,                 2.633789,                 4.147361,                 8.387187,                 2.779879,                 7.692191,                 8.643679,                 4.821777,                 7.313628,                 6.272098,                 5.615305,                 2.944913,                20.484096,                 0.346071,                 2.805852,                 5.025795,                10.497412,                 0.006242,                 0.007011,                 0.009033,                 0.003499,                 0.007386,                 0.002652,               950.729972
                20.634826,                75.230139,               128.612179,                 8.881289,                 8.362361,                 4.172187,                 6.994879,                 3.477191,                 4.428679,                 9.036777,                 3.098628,                 2.057098,                 9.830305,                 7.159913,                48.384096,                 1.009071,                 7.223352,                 9.315795,                 3.072412,                 0.001967,                 0.002736,                 0.004758,                 0.007774,                 0.003111,                 0.006402,               923.905819
                19.198108,                53.679358,                78.901241,                 4.000430,                 2.435017,                 7.465156,                 2.121285,                 8.614222,                 8.511960,                 3.109433,                 5.601284,                 8.774754,                 1.795461,                 3.340069,                21.355971,                 0.905477,                 7.637493,                 8.109232,                11.193506,                 0.009314,                 0.008213,                 0.002754,                 0.005770,                 0.005115,                 0.007691,               956.743576
                65.173108,                99.654358,               154.651241,                10.247930,                 6.650017,                 3.250156,                 6.336285,                 4.399222,                 4.296960,                 7.324433,                 9.816284,                 4.559754,                 6.010461,                 7.555069,                49.255971,                 0.242477,                 3.219993,                 3.819232,                 3.768506,                 0.005039,                 0.003938,                 0.007029,                 0.001495,                 0.009390,                 0.003941,               916.355177
                88.160608,                30.691858,               116.776241,                 7.124180,                 8.757517,                 9.572656,                 8.443785,                 6.506722,                 6.404460,                 9.431933,                 3.493784,                 2.452254,                 3.902961,                 9.662569,                35.305971,                 0.573977,                 5.428743,                 5.964232,                 7.481006,                 0.007177,                 0.001801,                 0.004891,                 0.003633,                 0.002977,                 0.005816,               954.176439
                42.185608,                76.666858,                41.026241,                13.371680,                 4.542517,                 5.357656,                 4.228785,                 2.291722,                 2.189460,                 5.216933,                 7.708784,                 6.667254,                 8.117961,                 5.447569,                63.205971,                 1.236977,                 9.846243,                 1.674232,                14.906006,                 0.002902,                 0.006076,                 0.009166,                 0.007908,                 0.007252,                 0.002066,               962.929357
                53.679358,                19.198108,               173.588741,                 2.438555,                 9.811267,                 4.303906,                 3.175035,                 5.452972,                 9.565710,                 8.378183,                 2.440034,                 5.613504,                 2.849211,                 4.393819,                42.280971,                 1.071227,                 2.115618,                 7.036732,                16.762256,                 0.001833,                 0.002870,                 0.005960,                 0.002564,                 0.006183,                 0.008628,               947.000068
                99.654358,                65.173108,                97.838741,                 8.686055,                 5.596267,                 8.518906,                 7.390035,                 9.667972,                 5.350710,                 4.163183,                 6.655034,                 9.828504,                 7.064211,                 8.608819,                14.380971,                 0.408227,                 6.533118,                 2.746732,                 9.337256,                 0.006108,                 0.007145,                 0.001685,                 0.006839,                 0.001908,                 0.004878,               955.286892
                76.666858,                42.185608,                59.963741,                 5.562305,                 3.488767,                 2.196406,                 9.497535,                 3.345472,                 7.458210,                 2.055683,                 4.547534,                 7.721004,                 4.956711,                 6.501319,                56.230971,                 0.739727,                 8.741868,                 9.181732,                 5.624756,                 0.003971,                 0.009282,                 0.008098,                 0.008977,                 0.008321,                 0.006753,               920.660651
                30.691858,                88.160608,               135.713741,                11.809805,                 7.703767,                 6.411406,                 5.282535,                 7.560472,                 3.243210,                 6.270683,                 8.762534,                 3.506004,                 9.171711,                 2.286319,                28.330971,                 1.402727,                 4.324368,                 4.891732,                13.049756,                 0.008246,                 0.005007,                 0.003823,                 0.004702,                 0.004046,                 0.003003,               965.526283
                36.438733,                36.438733,                31.557491,                 9.466992,                 6.123142,                 5.884531,                 1.594410,                 2.818597,                 9.038835,                 2.582558,                 8.235659,                 1.925379,                 6.537336,                 5.974444,                10.893471,                 0.491102,                 5.980930,                 8.645482,                10.265381,                 0.003436,                 0.003404,                 0.005426,                 0.006305,                 0.003511,                 0.006285,               951.409395
                82.413733,                82.413733,               107.307491,                 3.219492,                 1.908142,                 1.669531,                 5.809410,                 7.033597,                 4.823835,                 6.797558,                 4.020659,                 6.140379,                 2.322336,                 1.759444,                38.793471,                 1.154102,                 1.563430,                 4.355482,                 2.840381,                 0.007711,                 0.007679,                 0.009701,                 0.002030,                 0.007786,                 0.002535,               902.565982
               105.401233,                59.426233,               145.182491,                12.590742,                 4.015642,                 7.992031,                 7.916910,                 4.926097,                 6.931335,                 8.905058,                 6.128159,                 8.247879,                 8.644836,                 3.866944,                24.843471,                 1.485602,                 3.772180,                 6.500482,                 6.552881,                 0.005574,                 0.009816,                 0.003288,                 0.004167,                 0.005649,                 0.008160,               962.010859
                59.426233,               105.401233,                69.432491,                 6.343242,                 8.230642,                 3.777031,                 3.701910,                 9.141097,                 2.716335,                 4.690058,                 1.913159,                 4.032879,                 4.429836,                 8.081944,                52.743471,                 0.822602,                 8.189680,                 2.210482,                13.977881,                 0.009849,                 0.005541,                 0.007563,                 0.008442,                 0.009924,                 0.004410,               944.304103
                47.932483,                47.932483,               126.244991,                11.028867,                 5.069392,                 4.830781,                 2.648160,                 5.979847,                 7.985085,                 7.851308,                 7.181909,                 7.194129,                 7.591086,                 9.135694,                45.768471,                 0.325352,                 2.667805,                 7.572982,                15.834131,                 0.008780,                 0.008748,                 0.008632,                 0.003099,                 0.008855,                 0.005347,               950.581361
                93.907483,                93.907483,                50.494991,                 4.781367,                 9.284392,                 9.045781,                 6.863160,                 1.764847,                 3.770085,                 3.636308,                 2.966909,                 2.979129,                 3.376086,                 4.920694,                17.868471,                 0.988352,                 7.085305,                 3.282982,                 8.409131,                 0.004505,                 0.004473,                 0.004357,                 0.007374,                 0.004580,                 0.001597,               956.550145
                70.919983,                24.944983,                88.369991,                14.152617,                 7.176892,                 2.723281,                 8.970660,                 8.087347,                 5.877585,                 1.528808,                 9.289409,                 5.086629,                 9.698586,                 2.813194,                59.718471,                 1.319852,                 9.294055,                 9.717982,                 4.696631,                 0.006643,                 0.002335,                 0.006494,                 0.009511,                 0.006718,                 0.007222,               931.098711
                24.944983,                70.919983,               164.119991,                 7.905117,                 2.961892,                 6.938281,                 4.755660,                 3.872347,                 1.662585,                 5.743808,                 5.074409,                 9.301629,                 5.483586,                 7.028194,                31.818471,                 0.656852,                 4.876555,                 5.427982,                12.121631,                 0.002368,                 0.006610,                 0.002219,                 0.005236,                 0.002443,                 0.003472,               957.981747
                22.071545,                22.071545,               102.573116,                 5.952774,                 4.279080,                 8.782343,                 6.599723,                 1.501409,                 2.452897,                 4.426620,                 2.176597,                 1.661942,                 8.381399,                 2.022882,                64.949721,                 0.283915,                 7.361399,                 4.087357,                14.441944,                 0.006375,                 0.006343,                 0.008899,                 0.006572,                 0.001641,                 0.006519,               957.564084
                68.046545,                68.046545,                26.823116,                12.200274,                 8.494080,                 4.567343,                 2.384723,                 5.716409,                 6.667897,                 8.641620,                 6.391597,                 5.876942,                 4.166399,                 6.237882,                37.049721,                 0.946915,                 2.943899,                 8.377357,                 7.016944,                 0.002100,                 0.002068,                 0.004624,                 0.002297,                 0.005916,                 0.002769,               945.992902
                91.034045,                45.059045,                64.698116,                 2.829024,                 6.386580,                 6.674843,                 4.492223,                 3.608909,                 4.560397,                 6.534120,                 4.284097,                 7.984442,                 6.273899,                 8.345382,                50.999721,                 1.278415,                 5.152649,                 1.942357,                 3.304444,                 0.008513,                 0.004205,                 0.006762,                 0.004434,                 0.003779,                 0.008394,               934.540263
