gwp_batt_li,gwp_bev_batt,gwp_phev_batt,gwp_phs,gwp_ts_dec_direct_elec,gwp_ts_dec_hp_elec,gwp_ts_dec_thhp_gas,gwp_ts_dec_cogen_gas,gwp_ts_dec_cogen_oil,gwp_ts_dec_advcogen_gas,gwp_ts_dec_advcogen_h2,gwp_ts_dec_boiler_gas,gwp_ts_dec_boiler_wood,gwp_ts_dec_boiler_oil,gwp_ts_dhn_daily,gwp_ts_dhn_seasonal,gwp_ts_high_temp,gwp_gas_storage,gwp_h2_storage,gwp_diesel_storage,gwp_gasoline_storage,gwp_lfo_storage,gwp_ammonia_storage,gwp_methanol_storage,gwp_co2_storage,gwp_op
                 0.585599,                 0.698099,                 1.135403,                 0.185148,                 0.592624,                 0.169802,                -0.195263,                -0.087175,                 0.082972,                -0.025375,                -0.107138,                -0.028558,                -0.187723,                 0.165568,                 0.142673,                -0.124771,                -0.148133,                -0.192864,                -0.120408,                 0.013845,                 0.049831,                -0.105583,                -0.189457,                 0.092360,                 0.163265,              5719.213648
                 0.535599,                 0.448099,                 0.885403,                -0.064852,                 0.742624,                 0.119802,                -0.045263,                -0.137175,                -0.067028,                 0.124625,                 0.042862,                 0.021442,                 0.162277,                 0.115568,                 0.092673,                -0.074771,                 0.201867,                 0.057136,                -0.170408,                 0.063845,                -0.100169,                -0.055583,                 0.160543,                 0.042360,                -0.186735,              5657.743146
                 0.735599,                 0.648099,                 1.085403,                 0.135148,                 0.542624,                -0.080198,                 0.154737,                 0.062825,                 0.132972,                -0.075375,                -0.157138,                -0.178558,                -0.037723,                -0.084432,                -0.107327,                 0.125229,                 0.001867,                -0.142864,                 0.029592,                -0.136155,                 0.099831,                 0.144417,                -0.039457,                -0.157640,                 0.013265,              5673.006628
                 0.635599,                 0.548099,                 1.185403,                 0.035148,                 0.442624,                 0.019802,                 0.054737,                -0.037175,                -0.167028,                -0.175375,                 0.142862,                -0.078558,                 0.062277,                -0.184432,                 0.192673,                 0.025229,                -0.098133,                 0.157136,                 0.129592,                 0.163845,                 0.199831,                -0.155583,                -0.139457,                 0.142360,                -0.086735,              5650.039785
                 0.435599,                 0.748099,                 0.985403,                 0.235148,                 0.642624,                -0.180198,                -0.145263,                 0.162825,                 0.032972,                 0.024625,                -0.057138,                 0.121442,                -0.137723,                 0.015568,                -0.007327,                -0.174771,                 0.101867,                -0.042864,                -0.070408,                -0.036155,                -0.000169,                 0.044417,                 0.060543,                -0.057640,                 0.113265,              5818.898856
                 0.448099,                 0.535599,                 0.847903,                 0.222648,                 0.755124,                -0.092698,                 0.142237,                 0.075325,                 0.020472,                -0.062875,                -0.144638,                -0.141058,                 0.024777,                -0.096932,                 0.155173,                -0.087271,                -0.010633,                -0.055364,                -0.107908,                 0.151345,                -0.012669,                -0.068083,                -0.076957,                -0.095140,                -0.099235,              5793.005407
                 0.648099,                 0.735599,                 1.047903,                 0.022648,                 0.555124,                 0.107302,                -0.057763,                -0.124675,                -0.179528,                 0.137125,                 0.055362,                 0.058942,                -0.175223,                 0.103068,                -0.044827,                 0.112729,                 0.189367,                 0.144636,                 0.092092,                -0.048655,                 0.187331,                 0.131917,                 0.123043,                 0.104860,                 0.100765,              5658.665086
                 0.748099,                 0.435599,                 1.147903,                 0.122648,                 0.455124,                -0.192698,                -0.157763,                 0.175325,                 0.120472,                 0.037125,                -0.044638,                 0.158942,                 0.124777,                 0.203068,                 0.055173,                 0.012729,                 0.089367,                -0.155364,                 0.192092,                 0.051345,                 0.087331,                -0.168083,                 0.023043,                -0.195140,                 0.000765,              5682.548532
                 0.548099,                 0.635599,                 0.947903,                -0.077352,                 0.655124,                 0.007302,                 0.042237,                -0.024675,                -0.079528,                -0.162875,                 0.155362,                -0.041058,                -0.075223,                 0.003068,                -0.144827,                -0.187271,                -0.110633,                 0.044636,                -0.007908,                -0.148655,                -0.112669,                 0.031917,                -0.176957,                 0.004860,                 0.200765,              5629.312686
                 0.598099,                 0.485599,                 1.097903,                 0.272648,                 0.405124,                 0.057302,                 0.192237,                -0.174675,                 0.070472,                 0.087125,                -0.094638,                 0.008942,                 0.074777,                -0.046932,                -0.094827,                -0.037271,                 0.139367,                -0.105364,                -0.057908,                -0.198655,                 0.037331,                 0.181917,                 0.173043,                 0.054860,                -0.149235,              5991.055143
                 0.798099,                 0.685599,                 0.897903,                 0.072648,                 0.605124,                -0.142698,                -0.007763,                 0.025325,                -0.129528,                -0.112875,                 0.105362,                -0.191058,                -0.125223,                 0.153068,                 0.105173,                 0.162729,                -0.060633,                 0.094636,                 0.142092,                 0.001345,                -0.162669,                -0.018083,                -0.026957,                -0.145140,                 0.050765,              5658.222864
                 0.698099,                 0.585599,                 0.997903,                 0.172648,                 0.705124,                 0.157302,                -0.107763,                -0.074675,                 0.170472,                -0.012875,                -0.194638,                -0.091058,                 0.174777,                 0.053068,                -0.194827,                 0.062729,                -0.160633,                -0.005364,                 0.042092,                -0.098655,                -0.062669,                 0.081917,                -0.126957,                 0.154860,                -0.049235,              5696.493596
                 0.498099,                 0.785599,                 1.197903,                -0.027352,                 0.505124,                -0.042698,                 0.092237,                 0.125325,                -0.029528,                 0.187125,                 0.005362,                 0.108942,                -0.025223,                -0.146932,                 0.005173,                -0.137271,                 0.039367,                 0.194636,                -0.157908,                 0.101345,                 0.137331,                -0.118083,                 0.073043,                -0.045140,                 0.150765,              5643.862935
                 0.473099,                 0.410599,                 0.922903,                 0.047648,                 0.580124,                -0.017698,                 0.117237,                -0.049675,                 0.095472,                -0.087875,                 0.030362,                 0.183942,                -0.150223,                 0.028068,                 0.130173,                 0.187729,                -0.085633,                -0.080364,                -0.132908,                -0.123655,                 0.012331,                -0.193083,                -0.051957,                -0.170140,                -0.074235,              5649.335428
                 0.673099,                 0.610599,                 1.122903,                 0.247648,                 0.780124,                 0.182302,                -0.082763,                 0.150325,                -0.104528,                 0.112125,                -0.169638,                -0.016058,                 0.049777,                -0.171932,                -0.069827,                -0.012271,                 0.114367,                 0.119636,                 0.067092,                 0.076345,                -0.187669,                 0.006917,                 0.148043,                 0.029860,                 0.125765,              5892.398593
                 0.773099,                 0.510599,                 1.022903,                -0.052352,                 0.680124,                -0.117698,                -0.182763,                -0.149675,                 0.195472,                 0.012125,                 0.130362,                -0.116058,                -0.050223,                -0.071932,                 0.030173,                -0.112271,                 0.014367,                -0.180364,                 0.167092,                -0.023655,                -0.087669,                -0.093083,                 0.048043,                -0.070140,                -0.174235,              5649.138277
                 0.573099,                 0.710599,                 0.822903,                 0.147648,                 0.480124,                 0.082302,                 0.017237,                 0.050325,                -0.004528,                -0.187875,                -0.069638,                 0.083942,                 0.149777,                 0.128068,                -0.169827,                 0.087729,                -0.185633,                 0.019636,                -0.032908,                 0.176345,                 0.112331,                 0.106917,                -0.151957,                 0.129860,                 0.025765,              5668.115457
                 0.523099,                 0.560599,                 1.172903,                -0.002352,                 0.630124,                 0.032302,                 0.167237,                 0.200325,                 0.045472,                 0.062125,                 0.180362,                -0.066058,                -0.100223,                 0.178068,                -0.019827,                 0.137729,                 0.164367,                -0.130364,                -0.082908,                 0.126345,                -0.037669,                 0.056917,                 0.198043,                 0.179860,                -0.024235,              5650.615049
                 0.723099,                 0.760599,                 0.972903,                 0.197648,                 0.430124,                -0.167698,                -0.032763,                 0.000325,                -0.154528,                -0.137875,                -0.019638,                 0.133942,                 0.099777,                -0.021932,                 0.180173,                -0.062271,                -0.035633,                 0.069636,                 0.117092,                -0.073655,                 0.162331,                -0.143083,                -0.001957,                -0.020140,                 0.175765,              5744.079025
                 0.623099,                 0.460599,                 0.872903,                -0.102352,                 0.530124,                 0.132302,                -0.132763,                 0.100325,                 0.145472,                -0.037875,                 0.080362,                 0.033942,                -0.000223,                -0.121932,                -0.119827,                -0.162271,                -0.135633,                -0.030364,                 0.017092,                 0.026345,                 0.062331,                 0.156917,                -0.101957,                 0.079860,                -0.124235,              5637.132977
                 0.423099,                 0.660599,                 1.072903,                 0.097648,                 0.730124,                -0.067698,                 0.067237,                -0.099675,                -0.054528,                 0.162125,                -0.119638,                -0.166058,                 0.199777,                 0.078068,                 0.080173,                 0.037729,                 0.064367,                 0.169636,                -0.182908,                -0.173655,                -0.137669,                -0.043083,                 0.098043,                -0.120140,                 0.075765,              5666.695913
                 0.416849,                 0.566849,                 0.941653,                -0.058602,                 0.448874,                 0.088552,                -0.164013,                 0.144075,                 0.139222,                -0.119125,                -0.000888,                 0.152692,                -0.181473,                -0.103182,                -0.113577,                 0.006479,                 0.083117,                 0.113386,                 0.035842,                 0.170095,                 0.118581,                -0.136833,                 0.004293,                -0.026390,                 0.144515,              5648.440020
                 0.616849,                 0.766849,                 1.141653,                 0.141398,                 0.648874,                -0.111448,                 0.035987,                -0.055925,                -0.060778,                 0.080875,                 0.199112,                -0.047308,                 0.018527,                 0.096818,                 0.086423,                -0.193521,                -0.116883,                -0.086614,                -0.164158,                -0.029905,                -0.081419,                 0.063167,                -0.195707,                 0.173610,                -0.055485,              5659.859248
                 0.716849,                 0.466849,                 1.041653,                 0.041398,                 0.748874,                 0.188552,                 0.135987,                 0.044075,                 0.039222,                 0.180875,                -0.100888,                -0.147308,                -0.081473,                 0.196818,                -0.013577,                -0.093521,                -0.016883,                 0.013386,                -0.064158,                 0.070095,                -0.181419,                -0.036833,                -0.095707,                -0.126390,                 0.044515,              5670.566780
                 0.516849,                 0.666849,                 0.841653,                 0.241398,                 0.548874,                -0.011448,                -0.064013,                -0.155925,                -0.160778,                -0.019125,                 0.099112,                 0.052692,                 0.118527,                -0.003182,                 0.186423,                 0.106479,                 0.183117,                -0.186614,                 0.135842,                -0.129905,                 0.018581,                 0.163167,                 0.104293,                 0.073610,                -0.155485,              5866.414226
                 0.566849,                 0.416849,                 1.191653,                -0.108602,                 0.798874,                -0.061448,                -0.114013,                -0.005925,                 0.189222,                 0.130875,                -0.150888,                 0.002692,                -0.131473,                -0.053182,                 0.036423,                 0.056479,                -0.166883,                 0.063386,                 0.185842,                -0.179905,                -0.131419,                 0.013167,                -0.145707,                 0.023610,                 0.194515,              5636.874586
                 0.766849,                 0.616849,                 0.991653,                 0.091398,                 0.598874,                 0.138552,                 0.085987,                 0.194075,                -0.010778,                -0.069125,                 0.049112,                 0.202692,                 0.068527,                 0.146818,                -0.163577,                -0.143521,                 0.033117,                -0.136614,                -0.014158,                 0.020095,                 0.068581,                -0.186833,                 0.054293,                -0.176390,                -0.005485,              5662.169434
                 0.666849,                 0.516849,                 0.891653,                -0.008602,                 0.498874,                -0.161448,                 0.185987,                -0.105925,                 0.089222,                -0.169125,                -0.050888,                 0.102692,                -0.031473,                 0.046818,                 0.136423,                -0.043521,                 0.133117,                 0.163386,                -0.114158,                -0.079905,                 0.168581,                 0.113167,                 0.154293,                 0.123610,                 0.094515,              5649.264910
                 0.466849,                 0.716849,                 1.091653,                 0.191398,                 0.698874,                 0.038552,                -0.014013,                 0.094075,                -0.110778,                 0.030875,                 0.149112,                -0.097308,                 0.168527,                -0.153182,                -0.063577,                 0.156479,                -0.066883,                -0.036614,                 0.085842,                 0.120095,                -0.031419,                -0.086833,                -0.045707,                -0.076390,                -0.105485,              5728.787068
                 0.491849,                 0.491849,                 0.816653,                 0.116398,                 0.623874,                 0.013552,                -0.189013,                -0.130925,                 0.164222,                -0.144125,                 0.124112,                -0.172308,                 0.043527,                 0.021818,                -0.188577,                -0.118521,                 0.008117,                 0.138386,                 0.010842,                -0.104905,                -0.106419,                -0.011833,                 0.029293,                -0.101390,                 0.069515,              5661.201545
                 0.691849,                 0.691849,                 1.016653,                -0.083602,                 0.423874,                -0.186448,                 0.010987,                 0.069075,                -0.035778,                 0.055875,                -0.075888,                 0.027692,                -0.156473,                -0.178182,                 0.011423,                 0.081479,                -0.191883,                -0.061614,                -0.189158,                 0.095095,                 0.093581,                 0.188167,                -0.170707,                 0.098610,                -0.130485,              5630.005443
                 0.791849,                 0.591849,                 1.116653,                 0.216398,                 0.523874,                 0.113552,                 0.110987,                -0.030925,                 0.064222,                 0.155875,                 0.024112,                 0.127692,                 0.143527,                -0.078182,                -0.088577,                 0.181479,                -0.091883,                 0.038386,                -0.089158,                -0.004905,                 0.193581,                -0.111833,                -0.070707,                -0.001390,                 0.169515,              5774.786851
                 0.591849,                 0.791849,                 0.916653,                 0.016398,                 0.723874,                -0.086448,                -0.089013,                 0.169075,                -0.135778,                -0.044125,                -0.175888,                -0.072308,                -0.056473,                 0.121818,                 0.111423,                -0.018521,                 0.108117,                -0.161614,                 0.110842,                 0.195095,                -0.006419,                 0.088167,                 0.129293,                 0.198610,                -0.030485,              5659.401857
                 0.541849,                 0.541849,                 1.066653,                 0.166398,                 0.573874,                -0.036448,                -0.139013,                 0.019075,                 0.114222,                 0.105875,                 0.074112,                 0.077692,                 0.093527,                 0.171818,                 0.061423,                -0.168521,                -0.141883,                 0.088386,                 0.160842,                 0.145095,                 0.143581,                 0.138167,                -0.120707,                 0.148610,                 0.019515,              5687.249256
                 0.741849,                 0.741849,                 0.866653,                -0.033602,                 0.773874,                 0.163552,                 0.060987,                -0.180925,                -0.085778,                -0.094125,                -0.125888,                -0.122308,                -0.106473,                -0.028182,                -0.138577,                 0.031479,                 0.058117,                -0.111614,                -0.039158,                -0.054905,                -0.056419,                -0.061833,                 0.079293,                -0.051390,                -0.180485,              5656.533595
                 0.641849,                 0.441849,                 0.966653,                 0.266398,                 0.673874,                -0.136448,                 0.160987,                 0.119075,                 0.014222,                -0.194125,                 0.174112,                -0.022308,                 0.193527,                -0.128182,                 0.161423,                 0.131479,                 0.158117,                 0.188386,                -0.139158,                 0.045095,                -0.156419,                 0.038167,                 0.179293,                 0.048610,                 0.119515,              5965.460427
                 0.441849,                 0.641849,                 1.166653,                 0.066398,                 0.473874,                 0.063552,                -0.039013,                -0.080925,                -0.185778,                 0.005875,                -0.025888,                 0.177692,                -0.006473,                 0.071818,                -0.038577,                -0.068521,                -0.041883,                -0.011614,                 0.060842,                -0.154905,                 0.043581,                -0.161833,                -0.020707,                -0.151390,                -0.080485,              5658.727344
                 0.429349,                 0.429349,                 1.004153,                 0.003898,                 0.536374,                 0.151052,                 0.048487,                -0.193425,                -0.148278,                -0.056625,                -0.163388,                -0.184808,                 0.131027,                -0.165682,                 0.198923,                -0.181021,                 0.070617,                -0.074114,                 0.123342,                 0.032595,                 0.031081,                 0.150667,                 0.041793,                -0.188890,                 0.082015,              5652.537524
                 0.629349,                 0.629349,                 0.804153,                 0.203898,                 0.736374,                -0.048948,                -0.151513,                 0.006575,                 0.051722,                 0.143375,                 0.036612,                 0.015192,                -0.068973,                 0.034318,                -0.001077,                 0.018979,                -0.129383,                 0.125886,                -0.076658,                -0.167405,                -0.168919,                -0.049333,                -0.158207,                 0.011110,                -0.117985,              5742.534359
                 0.729349,                 0.529349,                 0.904153,                -0.096102,                 0.636374,                 0.051052,                -0.051513,                -0.093425,                -0.048278,                 0.043375,                -0.063388,                 0.115192,                 0.031027,                 0.134318,                 0.098923,                 0.118979,                -0.029383,                -0.174114,                -0.176658,                 0.132595,                -0.068919,                 0.050667,                -0.058207,                -0.088890,                 0.182015,              5649.249294
