gwp_batt_li,gwp_bev_batt,gwp_phev_batt,gwp_phs,gwp_ts_dec_direct_elec,gwp_ts_dec_hp_elec,gwp_ts_dec_thhp_gas,gwp_ts_dec_cogen_gas,gwp_ts_dec_cogen_oil,gwp_ts_dec_advcogen_gas,gwp_ts_dec_advcogen_h2,gwp_ts_dec_boiler_gas,gwp_ts_dec_boiler_wood,gwp_ts_dec_boiler_oil,gwp_ts_dhn_daily,gwp_ts_dhn_seasonal,gwp_ts_high_temp,gwp_gas_storage,gwp_h2_storage,gwp_diesel_storage,gwp_gasoline_storage,gwp_lfo_storage,gwp_ammonia_storage,gwp_methanol_storage,gwp_co2_storage,gwp_op
                61.385599,                61.498099,               100.835403,                 8.335148,                63.952624,                 0.179802,                 0.343737,                 0.010825,                 0.430972,                 0.081625,                -0.000138,                 0.338442,                -0.047723,                 0.360568,                 0.125873,                 0.258429,                 0.547867,                 0.063136,                 0.328592,                 0.262845,                 0.098831,                 0.143417,                 0.259543,                 0.341360,                 0.192265,              4060.449020
                61.485599,                61.198099,               100.935403,                 8.235148,                64.052624,                 0.079802,                 0.243737,                 0.310825,                 0.130972,                 0.181625,                 0.099862,                 0.438442,                 0.052277,                 0.460568,                 0.025873,                 0.158429,                 0.447867,                 0.163136,                 0.228592,                -0.037155,                -0.001169,                 0.243417,                 0.159543,                 0.041360,                 0.092265,              4064.709254
                61.285599,                61.398099,               101.135403,                 8.435148,                63.852624,                 0.279802,                 0.043737,                 0.110825,                 0.330972,                -0.018375,                -0.100138,                 0.238442,                -0.147723,                 0.660568,                 0.225873,                -0.041571,                 0.247867,                -0.036864,                 0.028592,                 0.162845,                 0.198831,                 0.043417,                -0.040457,                 0.241360,                 0.292265,              4054.293973
                61.235599,                61.148099,               100.885403,                 8.185148,                64.002624,                 0.229802,                 0.193737,                 0.060825,                 0.180972,                 0.131625,                 0.049862,                 0.288442,                 0.202277,                 0.610568,                 0.175873,                 0.008429,                 0.597867,                 0.213136,                -0.021408,                 0.212845,                 0.048831,                 0.093417,                 0.309543,                 0.191360,                -0.057735,              4066.529043
                61.435599,                61.348099,               101.085403,                 8.385148,                63.802624,                 0.029802,                 0.393737,                 0.260825,                 0.380972,                -0.068375,                -0.150138,                 0.088442,                 0.002277,                 0.410568,                -0.024127,                 0.208429,                 0.397867,                 0.013136,                 0.178592,                 0.012845,                 0.248831,                 0.293417,                 0.109543,                -0.008640,                 0.142265,              4057.731264
                61.335599,                61.248099,               101.185403,                 8.285148,                63.702624,                 0.129802,                 0.293737,                 0.160825,                 0.080972,                -0.168375,                 0.149862,                 0.188442,                 0.102277,                 0.310568,                 0.275873,                 0.108429,                 0.297867,                 0.313136,                 0.278592,                 0.312845,                 0.348831,                -0.006583,                 0.009543,                 0.291360,                 0.042265,              4071.661900
                61.135599,                61.448099,               100.985403,                 8.485148,                63.902624,                -0.070198,                 0.093737,                 0.360825,                 0.280972,                 0.031625,                -0.050138,                 0.388442,                -0.097723,                 0.510568,                 0.075873,                -0.091571,                 0.497867,                 0.113136,                 0.078592,                 0.112845,                 0.148831,                 0.193417,                 0.209543,                 0.091360,                 0.242265,              4061.479714
                61.148099,                61.235599,               100.847903,                 8.472648,                64.015124,                 0.017302,                 0.381237,                 0.273325,                 0.268472,                -0.055875,                -0.137638,                 0.125942,                 0.064777,                 0.398068,                 0.238373,                -0.004071,                 0.385367,                 0.100636,                 0.041092,                 0.300345,                 0.136331,                 0.080917,                 0.072043,                 0.053860,                 0.029765,              4061.199194
                61.348099,                61.435599,               101.047903,                 8.272648,                63.815124,                 0.217302,                 0.181237,                 0.073325,                 0.068472,                 0.144125,                 0.062362,                 0.325942,                -0.135223,                 0.598068,                 0.038373,                 0.195929,                 0.585367,                 0.300636,                 0.241092,                 0.100345,                 0.336331,                 0.280917,                 0.272043,                 0.253860,                 0.229765,              4071.582041
                61.448099,                61.135599,               101.147903,                 8.372648,                63.715124,                -0.082698,                 0.081237,                 0.373325,                 0.368472,                 0.044125,                -0.037638,                 0.425942,                 0.164777,                 0.698068,                 0.138373,                 0.095929,                 0.485367,                 0.000636,                 0.341092,                 0.200345,                 0.236331,                -0.019083,                 0.172043,                -0.046140,                 0.129765,              4056.649814
                61.248099,                61.335599,               100.947903,                 8.172648,                63.915124,                 0.117302,                 0.281237,                 0.173325,                 0.168472,                -0.155875,                 0.162362,                 0.225942,                -0.035223,                 0.498068,                -0.061627,                -0.104071,                 0.285367,                 0.200636,                 0.141092,                 0.000345,                 0.036331,                 0.180917,                -0.027957,                 0.153860,                 0.329765,              4065.312790
                61.298099,                61.185599,               101.097903,                 8.522648,                63.665124,                 0.167302,                 0.431237,                 0.023325,                 0.318472,                 0.094125,                -0.087638,                 0.275942,                 0.114777,                 0.448068,                -0.011627,                 0.045929,                 0.535367,                 0.050636,                 0.091092,                -0.049655,                 0.186331,                 0.330917,                 0.322043,                 0.203860,                -0.020235,              4059.130030
                61.498099,                61.385599,               100.897903,                 8.322648,                63.865124,                -0.032698,                 0.231237,                 0.223325,                 0.118472,                -0.105875,                 0.112362,                 0.075942,                -0.085223,                 0.648068,                 0.188373,                 0.245929,                 0.335367,                 0.250636,                 0.291092,                 0.150345,                -0.013669,                 0.130917,                 0.122043,                 0.003860,                 0.179765,              4069.290389
                61.398099,                61.285599,               100.997903,                 8.422648,                63.965124,                 0.267302,                 0.131237,                 0.123325,                 0.418472,                -0.005875,                -0.187638,                 0.175942,                 0.214777,                 0.548068,                -0.111627,                 0.145929,                 0.235367,                 0.150636,                 0.191092,                 0.050345,                 0.086331,                 0.230917,                 0.022043,                 0.303860,                 0.079765,              4064.228489
                61.198099,                61.485599,               101.197903,                 8.222648,                63.765124,                 0.067302,                 0.331237,                 0.323325,                 0.218472,                 0.194125,                 0.012362,                 0.375942,                 0.014777,                 0.348068,                 0.088373,                -0.054071,                 0.435367,                 0.350636,                -0.008908,                 0.250345,                 0.286331,                 0.030917,                 0.222043,                 0.103860,                 0.279765,              4072.517000
                61.173099,                61.110599,               100.922903,                 8.297648,                63.840124,                 0.092302,                 0.356237,                 0.148325,                 0.343472,                -0.080875,                 0.037362,                 0.450942,                -0.110223,                 0.523068,                 0.213373,                 0.270929,                 0.310367,                 0.075636,                 0.016092,                 0.025345,                 0.161331,                -0.044083,                 0.097043,                -0.021140,                 0.054765,              4060.919760
                61.373099,                61.310599,               101.122903,                 8.497648,                64.040124,                 0.292302,                 0.156237,                 0.348325,                 0.143472,                 0.119125,                -0.162638,                 0.250942,                 0.089777,                 0.323068,                 0.013373,                 0.070929,                 0.510367,                 0.275636,                 0.216092,                 0.225345,                -0.038669,                 0.155917,                 0.297043,                 0.178860,                 0.254765,              4070.123790
                61.473099,                61.210599,               101.022903,                 8.197648,                63.940124,                -0.007698,                 0.056237,                 0.048325,                 0.443472,                 0.019125,                 0.137362,                 0.150942,                -0.010223,                 0.423068,                 0.113373,                -0.029071,                 0.410367,                -0.024364,                 0.316092,                 0.125345,                 0.061331,                 0.055917,                 0.197043,                 0.078860,                -0.045235,              4054.703499
                61.273099,                61.410599,               100.822903,                 8.397648,                63.740124,                 0.192302,                 0.256237,                 0.248325,                 0.243472,                -0.180875,                -0.062638,                 0.350942,                 0.189777,                 0.623068,                -0.086627,                 0.170929,                 0.210367,                 0.175636,                 0.116092,                 0.325345,                 0.261331,                 0.255917,                -0.002957,                 0.278860,                 0.154765,              4065.473204
                61.223099,                61.260599,               101.172903,                 8.247648,                63.890124,                 0.142302,                 0.406237,                 0.398325,                 0.293472,                 0.069125,                 0.187362,                 0.200942,                -0.060223,                 0.673068,                 0.063373,                 0.220929,                 0.560367,                 0.025636,                 0.066092,                 0.275345,                 0.111331,                 0.205917,                 0.347043,                 0.328860,                 0.104765,              4058.337156
                61.423099,                61.460599,               100.972903,                 8.447648,                63.690124,                -0.057698,                 0.206237,                 0.198325,                 0.093472,                -0.130875,                -0.012638,                 0.400942,                 0.139777,                 0.473068,                 0.263373,                 0.020929,                 0.360367,                 0.225636,                 0.266092,                 0.075345,                 0.311331,                 0.005917,                 0.147043,                 0.128860,                 0.304765,              4067.310402
                61.323099,                61.160599,               100.872903,                 8.147648,                63.790124,                 0.242302,                 0.106237,                 0.298325,                 0.393472,                -0.030875,                 0.087362,                 0.300942,                 0.039777,                 0.373068,                -0.036627,                -0.079071,                 0.260367,                 0.125636,                 0.166092,                 0.175345,                 0.211331,                 0.305917,                 0.047043,                 0.228860,                 0.004765,              4061.788059
                61.123099,                61.360599,               101.072903,                 8.347648,                63.990124,                 0.042302,                 0.306237,                 0.098325,                 0.193472,                 0.169125,                -0.112638,                 0.100942,                 0.239777,                 0.573068,                 0.163373,                 0.120929,                 0.460367,                 0.325636,                -0.033908,                -0.024655,                 0.011331,                 0.105917,                 0.247043,                 0.028860,                 0.204765,              4072.330388
                61.116849,                61.266849,               100.941653,                 8.191398,                63.708874,                 0.198552,                 0.074987,                 0.342075,                 0.387222,                -0.112125,                 0.006112,                 0.419692,                -0.141473,                 0.391818,                -0.030377,                 0.089679,                 0.479117,                 0.269386,                 0.184842,                 0.319095,                 0.267581,                 0.012167,                 0.153293,                 0.122610,                 0.273515,              4069.525460
                61.316849,                61.466849,               101.141653,                 8.391398,                63.908874,                -0.001448,                 0.274987,                 0.142075,                 0.187222,                 0.087875,                 0.206112,                 0.219692,                 0.058527,                 0.591818,                 0.169623,                -0.110321,                 0.279117,                 0.069386,                -0.015158,                 0.119095,                 0.067581,                 0.212167,                -0.046707,                 0.322610,                 0.073515,              4059.094760
                61.416849,                61.166849,               101.041653,                 8.291398,                64.008874,                 0.298552,                 0.374987,                 0.242075,                 0.287222,                 0.187875,                -0.093888,                 0.119692,                -0.041473,                 0.691818,                 0.069623,                -0.010321,                 0.379117,                 0.169386,                 0.084842,                 0.219095,                -0.032419,                 0.112167,                 0.053293,                 0.022610,                 0.173515,              4064.406737
                61.216849,                61.366849,               100.841653,                 8.491398,                63.808874,                 0.098552,                 0.174987,                 0.042075,                 0.087222,                -0.012125,                 0.106112,                 0.319692,                 0.158527,                 0.491818,                 0.269623,                 0.189679,                 0.579117,                -0.030614,                 0.284842,                 0.019095,                 0.167581,                 0.312167,                 0.253293,                 0.222610,                -0.026485,              4055.724222
                61.266849,                61.116849,               101.191653,                 8.141398,                64.058874,                 0.048552,                 0.124987,                 0.192075,                 0.437222,                 0.137875,                -0.143888,                 0.269692,                -0.091473,                 0.441818,                 0.119623,                 0.139679,                 0.229117,                 0.219386,                 0.334842,                -0.030905,                 0.017581,                 0.162167,                 0.003293,                 0.172610,                 0.323515,              4067.152208
                61.466849,                61.316849,               100.991653,                 8.341398,                63.858874,                 0.248552,                 0.324987,                 0.392075,                 0.237222,                -0.062125,                 0.056112,                 0.469692,                 0.108527,                 0.641818,                -0.080377,                -0.060321,                 0.429117,                 0.019386,                 0.134842,                 0.169095,                 0.217581,                -0.037833,                 0.203293,                -0.027390,                 0.123515,              4056.948131
                61.366849,                61.216849,               100.891653,                 8.241398,                63.758874,                -0.051448,                 0.424987,                 0.092075,                 0.337222,                -0.162125,                -0.043888,                 0.369692,                 0.008527,                 0.541818,                 0.219623,                 0.039679,                 0.529117,                 0.319386,                 0.034842,                 0.069095,                 0.317581,                 0.262167,                 0.303293,                 0.272610,                 0.223515,              4071.631114
                61.166849,                61.416849,               101.091653,                 8.441398,                63.958874,                 0.148552,                 0.224987,                 0.292075,                 0.137222,                 0.037875,                 0.156112,                 0.169692,                 0.208527,                 0.341818,                 0.019623,                 0.239679,                 0.329117,                 0.119386,                 0.234842,                 0.269095,                 0.117581,                 0.062167,                 0.103293,                 0.072610,                 0.023515,              4063.123380
                61.191849,                61.191849,               100.816653,                 8.366398,                63.883874,                 0.123552,                 0.049987,                 0.067075,                 0.412222,                -0.137125,                 0.131112,                 0.094692,                 0.083527,                 0.516818,                -0.105377,                -0.035321,                 0.404117,                 0.294386,                 0.159842,                 0.044095,                 0.042581,                 0.137167,                 0.178293,                 0.047610,                 0.198515,              4070.344069
                61.391849,                61.391849,               101.016653,                 8.166398,                63.683874,                -0.076448,                 0.249987,                 0.267075,                 0.212222,                 0.062875,                -0.068888,                 0.294692,                -0.116473,                 0.316818,                 0.094623,                 0.164679,                 0.204117,                 0.094386,                -0.040158,                 0.244095,                 0.242581,                 0.337167,                -0.021707,                 0.247610,                -0.001485,              4061.154794
                61.491849,                61.291849,               101.116653,                 8.466398,                63.783874,                 0.223552,                 0.349987,                 0.167075,                 0.312222,                 0.162875,                 0.031112,                 0.394692,                 0.183527,                 0.416818,                -0.005377,                 0.264679,                 0.304117,                 0.194386,                 0.059842,                 0.144095,                 0.342581,                 0.037167,                 0.078293,                 0.147610,                 0.298515,              4066.873243
                61.291849,                61.491849,               100.916653,                 8.266398,                63.983874,                 0.023552,                 0.149987,                 0.367075,                 0.112222,                -0.037125,                -0.168888,                 0.194692,                -0.016473,                 0.616818,                 0.194623,                 0.064679,                 0.504117,                -0.005614,                 0.259842,                 0.344095,                 0.142581,                 0.237167,                 0.278293,                 0.347610,                 0.098515,              4056.130166
                61.241849,                61.241849,               101.066653,                 8.416398,                63.833874,                 0.073552,                 0.099987,                 0.217075,                 0.362222,                 0.112875,                 0.081112,                 0.344692,                 0.133527,                 0.666818,                 0.144623,                -0.085321,                 0.254117,                 0.244386,                 0.309842,                 0.294095,                 0.292581,                 0.287167,                 0.028293,                 0.297610,                 0.148515,              4067.745956
                61.441849,                61.441849,               100.866653,                 8.216398,                64.033874,                 0.273552,                 0.299987,                 0.017075,                 0.162222,                -0.087125,                -0.118888,                 0.144692,                -0.066473,                 0.466818,                -0.055377,                 0.114679,                 0.454117,                 0.044386,                 0.109842,                 0.094095,                 0.092581,                 0.087167,                 0.228293,                 0.097610,                -0.051485,              4058.782236
                61.341849,                61.141849,               100.966653,                 8.516398,                63.933874,                -0.026448,                 0.399987,                 0.317075,                 0.262222,                -0.187125,                 0.181112,                 0.244692,                 0.233527,                 0.366818,                 0.244623,                 0.214679,                 0.554117,                 0.344386,                 0.009842,                 0.194095,                -0.007419,                 0.187167,                 0.328293,                 0.197610,                 0.248515,              4073.692523
                61.141849,                61.341849,               101.166653,                 8.316398,                63.733874,                 0.173552,                 0.199987,                 0.117075,                 0.062222,                 0.012875,                -0.018888,                 0.444692,                 0.033527,                 0.566818,                 0.044623,                 0.014679,                 0.354117,                 0.144386,                 0.209842,                -0.005905,                 0.192581,                -0.012833,                 0.128293,                -0.002390,                 0.048515,              4063.289290
                61.129349,                61.129349,               101.004153,                 8.253898,                63.796374,                 0.261052,                 0.287487,                 0.004575,                 0.099722,                -0.049625,                -0.156388,                 0.082192,                 0.171027,                 0.329318,                 0.282123,                -0.097821,                 0.466617,                 0.081886,                 0.272342,                 0.181595,                 0.180081,                 0.299667,                 0.190793,                -0.039890,                 0.211015,              4059.788561
                61.329349,                61.329349,               100.804153,                 8.453898,                63.996374,                 0.061052,                 0.087487,                 0.204575,                 0.299722,                 0.150375,                 0.043612,                 0.282192,                -0.028973,                 0.529318,                 0.082123,                 0.102179,                 0.266617,                 0.281886,                 0.072342,                -0.018405,                -0.019919,                 0.099667,                -0.009207,                 0.160110,                 0.011015,              4070.323996
                61.429349,                61.229349,               100.904153,                 8.153898,                63.896374,                 0.161052,                 0.187487,                 0.104575,                 0.199722,                 0.050375,                -0.056388,                 0.382192,                 0.071027,                 0.629318,                 0.182123,                 0.202179,                 0.366617,                -0.018114,                -0.027658,                 0.281595,                 0.080081,                 0.199667,                 0.090793,                 0.060110,                 0.311015,              4055.928967
