gwp_batt_li,gwp_bev_batt,gwp_phev_batt,gwp_phs,gwp_ts_dec_direct_elec,gwp_ts_dec_hp_elec,gwp_ts_dec_thhp_gas,gwp_ts_dec_cogen_gas,gwp_ts_dec_cogen_oil,gwp_ts_dec_advcogen_gas,gwp_ts_dec_advcogen_h2,gwp_ts_dec_boiler_gas,gwp_ts_dec_boiler_wood,gwp_ts_dec_boiler_oil,gwp_ts_dhn_daily,gwp_ts_dhn_seasonal,gwp_ts_high_temp,gwp_gas_storage,gwp_h2_storage,gwp_diesel_storage,gwp_gasoline_storage,gwp_lfo_storage,gwp_ammonia_storage,gwp_methanol_storage,gwp_co2_storage,gwp_op
                66.547204,                73.443454,                84.375748,                 8.372885,                69.774962,                 0.118637,                 0.265760,                 0.162165,                 0.295243,                 0.007522,                 0.006950,                 0.288479,                 0.036491,                 0.430284,                 0.086750,                 0.097779,                 0.459147,                 0.143012,                 0.176789,                 0.166927,                 0.142325,                 0.149013,                 0.166431,                 0.178704,                 0.138094,              4125.679804
                72.677204,                55.053454,                94.475748,                 7.539885,                76.160962,                 0.107537,                 0.241660,                 0.222165,                 0.220243,                 0.008222,                 0.007650,                 0.315479,                 0.040491,                 0.480284,                 0.078430,                 0.089459,                 0.419147,                 0.158812,                 0.161789,                 0.121927,                 0.127325,                 0.164013,                 0.151431,                 0.133704,                 0.125094,              4124.907531
                60.417204,                67.313454,               114.675748,                 9.205885,                63.388962,                 0.129737,                 0.193460,                 0.182165,                 0.270243,                 0.006822,                 0.006250,                 0.261479,                 0.032491,                 0.580284,                 0.095070,                 0.072819,                 0.339147,                 0.127212,                 0.131789,                 0.151927,                 0.157325,                 0.134013,                 0.121431,                 0.163704,                 0.151094,              4126.151190
                57.352204,                51.988454,                89.425748,                 7.123385,                72.967962,                 0.124187,                 0.229610,                 0.172165,                 0.232743,                 0.007872,                 0.007300,                 0.274979,                 0.046491,                 0.555284,                 0.090910,                 0.076979,                 0.479147,                 0.166712,                 0.124289,                 0.159427,                 0.134825,                 0.141513,                 0.173931,                 0.156204,                 0.105594,              4124.579654
                69.612204,                64.248454,               109.625748,                 8.789385,                60.195962,                 0.101987,                 0.277810,                 0.212165,                 0.282743,                 0.006472,                 0.005900,                 0.220979,                 0.038491,                 0.455284,                 0.074270,                 0.093619,                 0.399147,                 0.135112,                 0.154289,                 0.129427,                 0.164825,                 0.171513,                 0.143931,                 0.126204,                 0.131594,              4125.939993
                63.482204,                58.118454,               119.725748,                 7.956385,                53.809962,                 0.113087,                 0.253710,                 0.192165,                 0.207743,                 0.005772,                 0.008000,                 0.247979,                 0.042491,                 0.405284,                 0.099230,                 0.085299,                 0.359147,                 0.182512,                 0.169289,                 0.174427,                 0.179825,                 0.126513,                 0.128931,                 0.171204,                 0.118594,              4125.177327
                51.222204,                70.378454,                99.525748,                 9.622385,                66.581962,                 0.090887,                 0.205510,                 0.232165,                 0.257743,                 0.007172,                 0.006600,                 0.301979,                 0.034491,                 0.505284,                 0.082590,                 0.068659,                 0.439147,                 0.150912,                 0.139289,                 0.144427,                 0.149825,                 0.156513,                 0.158931,                 0.141204,                 0.144594,              4126.578690
                51.988454,                57.352204,                85.638248,                 9.518260,                73.766212,                 0.100600,                 0.274797,                 0.214665,                 0.254618,                 0.006560,                 0.005988,                 0.231104,                 0.040991,                 0.449034,                 0.096110,                 0.075939,                 0.394147,                 0.148937,                 0.133664,                 0.172552,                 0.147950,                 0.139638,                 0.138306,                 0.135579,                 0.116969,              4126.473347
                64.248454,                69.612204,               105.838248,                 7.852260,                60.994212,                 0.122800,                 0.226597,                 0.174665,                 0.204618,                 0.007960,                 0.007388,                 0.285104,                 0.032991,                 0.549034,                 0.079470,                 0.092579,                 0.474147,                 0.180537,                 0.163664,                 0.142552,                 0.177950,                 0.169638,                 0.168306,                 0.165579,                 0.142969,              4125.242661
                70.378454,                51.222204,               115.938248,                 8.685260,                54.608212,                 0.089500,                 0.202497,                 0.234665,                 0.279618,                 0.007260,                 0.006688,                 0.312104,                 0.044991,                 0.599034,                 0.087790,                 0.084259,                 0.434147,                 0.133137,                 0.178664,                 0.157552,                 0.162950,                 0.124638,                 0.153306,                 0.120579,                 0.129969,              4125.854080
                58.118454,                63.482204,                95.738248,                 7.019260,                67.380212,                 0.111700,                 0.250697,                 0.194665,                 0.229618,                 0.005860,                 0.008088,                 0.258104,                 0.036991,                 0.499034,                 0.071150,                 0.067619,                 0.354147,                 0.164737,                 0.148664,                 0.127552,                 0.132950,                 0.154638,                 0.123306,                 0.150579,                 0.155969,              4124.322477
                61.183454,                54.287204,               110.888248,                 9.934760,                51.415212,                 0.117250,                 0.286847,                 0.164665,                 0.267118,                 0.007610,                 0.006338,                 0.271604,                 0.042991,                 0.474034,                 0.075310,                 0.080099,                 0.454147,                 0.141037,                 0.141164,                 0.120052,                 0.155450,                 0.177138,                 0.175806,                 0.158079,                 0.110469,              4126.906425
                73.443454,                66.547204,                90.688248,                 8.268760,                64.187212,                 0.095050,                 0.238647,                 0.204665,                 0.217118,                 0.006210,                 0.007738,                 0.217604,                 0.034991,                 0.574034,                 0.091950,                 0.096739,                 0.374147,                 0.172637,                 0.171164,                 0.150052,                 0.125450,                 0.147138,                 0.145806,                 0.128079,                 0.136469,              4125.490473
                67.313454,                60.417204,               100.788248,                 9.101760,                70.573212,                 0.128350,                 0.214547,                 0.184665,                 0.292118,                 0.006910,                 0.005638,                 0.244604,                 0.046991,                 0.524034,                 0.066990,                 0.088419,                 0.334147,                 0.156837,                 0.156164,                 0.135052,                 0.140450,                 0.162138,                 0.130806,                 0.173079,                 0.123469,              4126.120962
                55.053454,                72.677204,               120.988248,                 7.435760,                57.801212,                 0.106150,                 0.262747,                 0.224665,                 0.242118,                 0.008310,                 0.007038,                 0.298604,                 0.038991,                 0.424034,                 0.083630,                 0.071779,                 0.414147,                 0.188437,                 0.126164,                 0.165052,                 0.170450,                 0.132138,                 0.160806,                 0.143079,                 0.149469,              4124.747218
                53.520954,                49.689704,                93.213248,                 8.060510,                62.590712,                 0.108925,                 0.268772,                 0.189665,                 0.273368,                 0.006385,                 0.007213,                 0.318854,                 0.033991,                 0.511534,                 0.094030,                 0.098819,                 0.364147,                 0.144987,                 0.129914,                 0.131302,                 0.151700,                 0.120888,                 0.142056,                 0.124329,                 0.120219,              4125.316987
                65.780954,                61.949704,               113.413248,                 9.726510,                75.362712,                 0.131125,                 0.220572,                 0.229665,                 0.223368,                 0.007785,                 0.005813,                 0.264854,                 0.041991,                 0.411534,                 0.077390,                 0.082179,                 0.444147,                 0.176587,                 0.159914,                 0.161302,                 0.121700,                 0.150888,                 0.172056,                 0.154329,                 0.146219,              4126.735558
                71.910954,                55.819704,               103.313248,                 7.227510,                68.976712,                 0.097825,                 0.196472,                 0.169665,                 0.298368,                 0.007085,                 0.007913,                 0.237854,                 0.037991,                 0.461534,                 0.085710,                 0.073859,                 0.404147,                 0.129187,                 0.174914,                 0.146302,                 0.136700,                 0.135888,                 0.157056,                 0.139329,                 0.107219,              4124.571544
                59.650954,                68.079704,                83.113248,                 8.893510,                56.204712,                 0.120025,                 0.244672,                 0.209665,                 0.248368,                 0.005685,                 0.006513,                 0.291854,                 0.045991,                 0.561534,                 0.069070,                 0.090499,                 0.324147,                 0.160787,                 0.144914,                 0.176302,                 0.166700,                 0.165888,                 0.127056,                 0.169329,                 0.133219,              4125.941309
                56.585954,                58.884704,               118.463248,                 7.644010,                65.783712,                 0.114475,                 0.280822,                 0.239665,                 0.260868,                 0.007435,                 0.008263,                 0.251354,                 0.035991,                 0.586534,                 0.081550,                 0.094659,                 0.464147,                 0.137087,                 0.137414,                 0.168802,                 0.144200,                 0.158388,                 0.179556,                 0.176829,                 0.126719,              4125.061700
                68.845954,                71.144704,                98.263248,                 9.310010,                53.011712,                 0.092275,                 0.232622,                 0.199665,                 0.210868,                 0.006035,                 0.006863,                 0.305354,                 0.043991,                 0.486534,                 0.098190,                 0.078019,                 0.384147,                 0.168687,                 0.167414,                 0.138802,                 0.174200,                 0.128388,                 0.149556,                 0.146829,                 0.152719,              4126.299569
                62.715954,                52.754704,                88.163248,                 6.811010,                59.397712,                 0.125575,                 0.208522,                 0.219665,                 0.285868,                 0.006735,                 0.007563,                 0.278354,                 0.039991,                 0.436534,                 0.073230,                 0.069699,                 0.344147,                 0.152887,                 0.152414,                 0.153802,                 0.159200,                 0.173388,                 0.134556,                 0.161829,                 0.113719,              4124.154423
                50.455954,                65.014704,               108.363248,                 8.477010,                72.169712,                 0.103375,                 0.256722,                 0.179665,                 0.235868,                 0.008135,                 0.006163,                 0.224354,                 0.047991,                 0.536534,                 0.089870,                 0.086339,                 0.424147,                 0.184487,                 0.122414,                 0.123802,                 0.129200,                 0.143388,                 0.164556,                 0.131829,                 0.139719,              4125.678424
                50.072829,                59.267829,                95.106998,                 7.175448,                54.209087,                 0.120718,                 0.200991,                 0.228415,                 0.284306,                 0.006166,                 0.006994,                 0.310417,                 0.032741,                 0.445909,                 0.073750,                 0.083739,                 0.431647,                 0.175599,                 0.155226,                 0.175364,                 0.167637,                 0.129325,                 0.150494,                 0.145892,                 0.148657,              4124.600952
                62.332829,                71.527829,               115.306998,                 8.841448,                66.981087,                 0.098518,                 0.249191,                 0.188415,                 0.234306,                 0.007566,                 0.008394,                 0.256417,                 0.040741,                 0.545909,                 0.090390,                 0.067099,                 0.351647,                 0.143999,                 0.125226,                 0.145364,                 0.137637,                 0.159325,                 0.120494,                 0.175892,                 0.122657,              4125.829244
                68.462829,                53.137829,               105.206998,                 8.008448,                73.367087,                 0.131818,                 0.273291,                 0.208415,                 0.259306,                 0.008266,                 0.006294,                 0.229417,                 0.036741,                 0.595909,                 0.082070,                 0.075419,                 0.391647,                 0.159799,                 0.140226,                 0.160364,                 0.122637,                 0.144325,                 0.135494,                 0.130892,                 0.135657,              4125.221428
                56.202829,                65.397829,                85.006998,                 9.674448,                60.595087,                 0.109618,                 0.225091,                 0.168415,                 0.209306,                 0.006866,                 0.007694,                 0.283417,                 0.044741,                 0.495909,                 0.098710,                 0.092059,                 0.471647,                 0.128199,                 0.170226,                 0.130364,                 0.152637,                 0.174325,                 0.165494,                 0.160892,                 0.109657,              4126.752390
                59.267829,                50.072829,               120.356998,                 6.758948,                76.560087,                 0.104068,                 0.213041,                 0.198415,                 0.296806,                 0.007916,                 0.005944,                 0.269917,                 0.034741,                 0.470909,                 0.086230,                 0.087899,                 0.331647,                 0.167699,                 0.177726,                 0.122864,                 0.130137,                 0.151825,                 0.127994,                 0.153392,                 0.155157,              4124.157360
                71.527829,                62.332829,               100.156998,                 8.424948,                63.788087,                 0.126268,                 0.261241,                 0.238415,                 0.246806,                 0.006516,                 0.007344,                 0.323917,                 0.042741,                 0.570909,                 0.069590,                 0.071259,                 0.411647,                 0.136099,                 0.147726,                 0.152864,                 0.160137,                 0.121825,                 0.157994,                 0.123392,                 0.129157,              4125.573889
                65.397829,                56.202829,                90.056998,                 7.591948,                57.402087,                 0.092968,                 0.285341,                 0.178415,                 0.271806,                 0.005816,                 0.006644,                 0.296917,                 0.038741,                 0.520909,                 0.094550,                 0.079579,                 0.451647,                 0.183499,                 0.132726,                 0.137864,                 0.175137,                 0.166825,                 0.172994,                 0.168392,                 0.142157,              4124.941162
                53.137829,                68.462829,               110.256998,                 9.257948,                70.174087,                 0.115168,                 0.237141,                 0.218415,                 0.221806,                 0.007216,                 0.008044,                 0.242917,                 0.046741,                 0.420909,                 0.077910,                 0.096219,                 0.371647,                 0.151899,                 0.162726,                 0.167864,                 0.145137,                 0.136825,                 0.142994,                 0.138392,                 0.116157,              4126.315617
                54.670329,                54.670329,                82.481998,                 8.633198,                65.384587,                 0.112393,                 0.194966,                 0.173415,                 0.290556,                 0.005991,                 0.007869,                 0.222667,                 0.041741,                 0.508409,                 0.067510,                 0.073339,                 0.401647,                 0.179549,                 0.151476,                 0.134114,                 0.133887,                 0.148075,                 0.154244,                 0.134642,                 0.138907,              4125.739274
                66.930329,                66.930329,               102.681998,                 6.967198,                52.612587,                 0.090193,                 0.243166,                 0.213415,                 0.240556,                 0.007391,                 0.006469,                 0.276667,                 0.033741,                 0.408409,                 0.084150,                 0.089979,                 0.321647,                 0.147949,                 0.121476,                 0.164114,                 0.163887,                 0.178075,                 0.124244,                 0.164642,                 0.112907,              4124.318350
                73.060329,                60.800329,               112.781998,                 9.466198,                58.998587,                 0.123493,                 0.267266,                 0.193415,                 0.265556,                 0.008091,                 0.007169,                 0.303667,                 0.045741,                 0.458409,                 0.075830,                 0.098299,                 0.361647,                 0.163749,                 0.136476,                 0.149114,                 0.178887,                 0.133075,                 0.139244,                 0.149642,                 0.151907,              4126.486459
                60.800329,                73.060329,                92.581998,                 7.800198,                71.770587,                 0.101293,                 0.219066,                 0.233415,                 0.215556,                 0.006691,                 0.005769,                 0.249667,                 0.037741,                 0.558409,                 0.092470,                 0.081659,                 0.441647,                 0.132149,                 0.166476,                 0.179114,                 0.148887,                 0.163075,                 0.169244,                 0.179642,                 0.125907,              4125.117110
                57.735329,                57.735329,               107.731998,                 9.049698,                62.191587,                 0.106843,                 0.207016,                 0.203415,                 0.278056,                 0.007741,                 0.007519,                 0.290167,                 0.043741,                 0.583409,                 0.088310,                 0.069179,                 0.341647,                 0.171649,                 0.173976,                 0.171614,                 0.171387,                 0.170575,                 0.131744,                 0.172142,                 0.132407,              4126.007012
                69.995329,                69.995329,                87.531998,                 7.383698,                74.963587,                 0.129043,                 0.255216,                 0.163415,                 0.228056,                 0.006341,                 0.006119,                 0.236167,                 0.035741,                 0.483409,                 0.071670,                 0.085819,                 0.421647,                 0.140049,                 0.143976,                 0.141614,                 0.141387,                 0.140575,                 0.161744,                 0.142142,                 0.106407,              4124.771864
                63.865329,                51.605329,                97.631998,                 9.882698,                68.577587,                 0.095743,                 0.279316,                 0.223415,                 0.253056,                 0.005641,                 0.008219,                 0.263167,                 0.047741,                 0.433409,                 0.096630,                 0.094139,                 0.461647,                 0.187449,                 0.128976,                 0.156614,                 0.126387,                 0.155575,                 0.176744,                 0.157142,                 0.145407,              4126.914967
                51.605329,                63.865329,               117.831998,                 8.216698,                55.805587,                 0.117943,                 0.231116,                 0.183415,                 0.203056,                 0.007041,                 0.006819,                 0.317167,                 0.039741,                 0.533409,                 0.079990,                 0.077499,                 0.381647,                 0.155849,                 0.158976,                 0.126614,                 0.156387,                 0.125575,                 0.146744,                 0.127142,                 0.119407,              4125.389182
                50.839079,                50.839079,               101.419498,                 7.696073,                59.796837,                 0.127656,                 0.252203,                 0.160915,                 0.212431,                 0.006604,                 0.005856,                 0.219292,                 0.045241,                 0.414659,                 0.099750,                 0.068139,                 0.426647,                 0.145974,                 0.168351,                 0.154739,                 0.154512,                 0.172450,                 0.156119,                 0.121517,                 0.140532,              4124.975210
                63.099079,                63.099079,                81.219498,                 9.362073,                72.568837,                 0.105456,                 0.204003,                 0.200915,                 0.262431,                 0.008004,                 0.007256,                 0.273292,                 0.037241,                 0.514659,                 0.083110,                 0.084779,                 0.346647,                 0.177574,                 0.138351,                 0.124739,                 0.124512,                 0.142450,                 0.126119,                 0.151517,                 0.114532,              4126.327161
                69.229079,                56.969079,                91.319498,                 6.863073,                66.182837,                 0.116556,                 0.228103,                 0.180915,                 0.237431,                 0.007304,                 0.006556,                 0.300292,                 0.041241,                 0.564659,                 0.091430,                 0.093099,                 0.386647,                 0.130174,                 0.123351,                 0.169739,                 0.139512,                 0.157450,                 0.141119,                 0.136517,                 0.153532,              4124.324189
